41336,filipino,low sodium soy sauce
41336,filipino,shrimp
41336,filipino,rice stick noodles
41336,filipino,oil
41336,filipino,onions
41336,filipino,celery ribs
41336,filipino,garlic
41336,filipino,chicken pieces
41336,filipino,chicken broth
41336,filipino,carrots
41336,filipino,cabbage
33324,indian,sugar
33324,indian,mustard seeds
33324,indian,white vinegar
33324,indian,golden raisins
33324,indian,mango
33324,indian,crystallized ginger
33324,indian,onions
33324,indian,hot red pepper flakes
33324,indian,garlic cloves
44679,southern_us,fresh sage
44679,southern_us,ham
44679,southern_us,cola soft drink
44679,southern_us,firmly packed light brown sugar
44679,southern_us,yellow mustard
38490,indian,tumeric
38490,indian,golden raisins
38490,indian,cauliflower florets
38490,indian,cayenne pepper
38490,indian,chopped cilantro fresh
38490,indian,tomato paste
38490,indian,pepper
38490,indian,veggies
38490,indian,paneer
38490,indian,onions
38490,indian,ground cumin
38490,indian,cream
38490,indian,vegetable stock
38490,indian,garlic
38490,indian,ground cardamom
38490,indian,canola oil
38490,indian,ground cinnamon
38490,indian,garam masala
38490,indian,ginger
38490,indian,salt
38490,indian,cashew nuts
21194,french,unsalted butter
21194,french,whole milk
21194,french,farmer cheese
21194,french,fresh blueberries
21194,french,salt
21194,french,corn starch
21194,french,sugar
21194,french,egg yolks
21194,french,all-purpose flour
21194,french,large eggs
21194,french,butter
21194,french,large curd cottage cheese
12031,cajun_creole,water
12031,cajun_creole,butter
12031,cajun_creole,creole seasoning
12031,cajun_creole,potatoes
12031,cajun_creole,garlic
12031,cajun_creole,corn
12031,cajun_creole,lemon
12031,cajun_creole,shell-on shrimp
12031,cajun_creole,sauce
11175,italian,whole wheat pastry flour
11175,italian,marinara sauce
11175,italian,pepper
11175,italian,salt
11175,italian,seasoned bread crumbs
11175,italian,egg whites
11175,italian,frozen cheese ravioli
11175,italian,grated romano cheese
11175,italian,panko breadcrumbs
46385,japanese,kosher salt
46385,japanese,sesame oil
46385,japanese,rice vinegar
46385,japanese,peeled fresh ginger
46385,japanese,salmon steaks
46385,japanese,white miso
46385,japanese,lime wedges
46385,japanese,mirin
46385,japanese,vegetable oil
48524,japanese,sugar
48524,japanese,strawberries
48524,japanese,water
48524,japanese,sweet red bean paste
48524,japanese,corn starch
48524,japanese,mochiko
9737,italian,pasta sauce
9737,italian,garlic
9737,italian,ground black pepper
9737,italian,boneless beef roast
9737,italian,coarse salt
40330,british,baking powder
40330,british,salt
40330,british,unsalted butter
40330,british,vegetable shortening
40330,british,sour cream
40330,british,large eggs
40330,british,poppy seeds
40330,british,sugar
40330,british,almond extract
40330,british,all-purpose flour
40341,moroccan,celery ribs
40341,moroccan,black pepper
40341,moroccan,beef bouillon
40341,moroccan,diced tomatoes
40341,moroccan,carrots
40341,moroccan,canola oil
40341,moroccan,eggs
40341,moroccan,garbanzo beans
40341,moroccan,vermicelli
40341,moroccan,salt
40341,moroccan,onions
40341,moroccan,tomato paste
40341,moroccan,fresh cilantro
40341,moroccan,flour
40341,moroccan,ginger
40341,moroccan,fresh parsley
40341,moroccan,tumeric
40341,moroccan,garlic powder
40341,moroccan,cinnamon
40341,moroccan,lentils
40341,moroccan,saffron
31803,chinese,water
31803,chinese,baking powder
31803,chinese,cooking spray
31803,chinese,all-purpose flour
31803,chinese,sesame seeds
31803,chinese,salt
31803,chinese,green onions
31803,chinese,canola oil
38659,french,unsalted butter
38659,french,pure vanilla extract
38659,french,apples
38659,french,sugar
38659,french,puff pastry
38659,french,teas
2660,mexican,avocado
2660,mexican,black beans
2660,mexican,fresh cilantro
2660,mexican,Mexican cheese blend
2660,mexican,jalapeno chilies
2660,mexican,boneless skinless chicken breasts
2660,mexican,salt
2660,mexican,greek yogurt
2660,mexican,tomatoes
2660,mexican,crushed tomatoes
2660,mexican,garlic powder
2660,mexican,hand
2660,mexican,soup
2660,mexican,vegetable broth
2660,mexican,tortilla chips
2660,mexican,onions
2660,mexican,tomato paste
2660,mexican,low sodium vegetable broth
2660,mexican,olive oil
2660,mexican,tortillas
2660,mexican,guacamole
2660,mexican,chili powder
2660,mexican,cayenne pepper
2660,mexican,corn tortillas
2660,mexican,lime zest
2660,mexican,pico de gallo
2660,mexican,fresh lime
2660,mexican,salsa verde
2660,mexican,bell pepper
2660,mexican,green onions
2660,mexican,purple onion
2660,mexican,pinto beans
2660,mexican,cumin
31521,mexican,creole style seasoning
31521,mexican,onions
31521,mexican,cheddar cheese
31521,mexican,corn tortillas
31521,mexican,tomato paste
31521,mexican,sliced mushrooms
31521,mexican,tomato sauce
31521,mexican,ripe olives
6839,mexican,chicken bouillon
6839,mexican,chopped onion
6839,mexican,chicken broth
6839,mexican,condensed cream of mushroom soup
6839,mexican,boneless skinless chicken breast halves
6839,mexican,condensed cream of chicken soup
6839,mexican,diced tomatoes
6839,mexican,monterey jack
6839,mexican,chili beans
6839,mexican,flour tortillas
6839,mexican,red bell pepper
5528,italian,kosher salt
5528,italian,unsalted butter
5528,italian,garlic powder
5528,italian,shredded romano cheese
5528,italian,large egg yolks
5528,italian,half & half
5528,italian,ground black pepper
5528,italian,shredded parmesan cheese
21475,thai,salmon
21475,thai,soy sauce
21475,thai,scallions
21475,thai,fresh ginger
21475,thai,sweet chili sauce
40051,southern_us,cornbread
40051,southern_us,black-eyed peas
40051,southern_us,butter
40051,southern_us,mayonaise
40051,southern_us,green onions
40051,southern_us,red bell pepper
40051,southern_us,sweet onion
40051,southern_us,vegetable oil
40051,southern_us,sour cream
40051,southern_us,yellow corn meal
40051,southern_us,large eggs
40051,southern_us,garlic cloves
33360,mexican,garlic
33360,mexican,serrano peppers
33360,mexican,plum tomatoes
33360,mexican,onions
33360,mexican,sea salt
1994,southern_us,crawfish
1994,southern_us,bourbon whiskey
1994,southern_us,whipping cream
1994,southern_us,chopped fresh sage
1994,southern_us,chopped cilantro fresh
1994,southern_us,lump crab meat
1994,southern_us,oysters
1994,southern_us,butter
1994,southern_us,chopped onion
1994,southern_us,chopped pecans
1994,southern_us,cornbread
1994,southern_us,pepper
1994,southern_us,chile pepper
1994,southern_us,chopped celery
1994,southern_us,garlic cloves
1994,southern_us,chicken broth
1994,southern_us,chorizo
1994,southern_us,fresh thyme leaves
1994,southern_us,salt
1994,southern_us,carrots
37543,italian,tomato paste
37543,italian,part-skim mozzarella cheese
37543,italian,margarine
37543,italian,celery
37543,italian,tomato sauce
37543,italian,basil
37543,italian,chopped onion
37543,italian,vegetable oil cooking spray
37543,italian,cutlet
37543,italian,green pepper
37543,italian,oregano
37543,italian,pepper
37543,italian,salt
37543,italian,no salt added chicken broth
42263,mexican,cotija
42263,mexican,salt
42263,mexican,corn husks
42263,mexican,fresh lime juice
42263,mexican,ancho chili ground pepper
42263,mexican,sour cream
42263,mexican,mayonaise
42263,mexican,lime wedges
37956,italian,egg whites
37956,italian,vanilla extract
37956,italian,chopped pecans
37956,italian,shortening
37956,italian,flaked coconut
37956,italian,margarine
37956,italian,white sugar
37956,italian,egg yolks
37956,italian,all-purpose flour
37956,italian,confectioners sugar
37956,italian,baking soda
37956,italian,buttermilk
37956,italian,cream cheese
6482,southern_us,yellow corn meal
6482,southern_us,ground black pepper
6482,southern_us,jalapeno chilies
6482,southern_us,applewood smoked bacon
6482,southern_us,corn kernels
6482,southern_us,granulated sugar
6482,southern_us,buttermilk
6482,southern_us,eggs
6482,southern_us,unsalted butter
6482,southern_us,coarse sea salt
6482,southern_us,ground cumin
6482,southern_us,baking soda
6482,southern_us,finely chopped onion
6482,southern_us,lemon juice
22522,southern_us,sweet onion
22522,southern_us,garlic
22522,southern_us,brown sugar
22522,southern_us,worcestershire sauce
22522,southern_us,unsulphured molasses
22522,southern_us,navy beans
22522,southern_us,yellow mustard
22522,southern_us,dark brown sugar
22522,southern_us,ketchup
22522,southern_us,bacon
22259,italian,port wine
22259,italian,unsalted butter
22259,italian,vanilla extract
22259,italian,sugar
22259,italian,ricotta cheese
22259,italian,all-purpose flour
22259,italian,eggs
22259,italian,mini chocolate chips
22259,italian,cinnamon
22259,italian,canola oil
22259,italian,powdered sugar
22259,italian,egg yolks
22259,italian,salt
48864,filipino,ground ginger
48864,filipino,shiitake
48864,filipino,water chestnuts
48864,filipino,vegetable oil
48864,filipino,sauce
48864,filipino,toasted sesame seeds
48864,filipino,honey
48864,filipino,hoisin sauce
48864,filipino,rice noodles
48864,filipino,rice vinegar
48864,filipino,red bell pepper
48864,filipino,pepper
48864,filipino,zucchini
48864,filipino,sesame oil
48864,filipino,pea pods
48864,filipino,scallions
48864,filipino,soy sauce
48864,filipino,beef
48864,filipino,broccoli florets
48864,filipino,garlic
48864,filipino,orange juice
48864,filipino,bamboo shoots
11050,japanese,sugar
11050,japanese,semisweet chocolate
11050,japanese,bread flour
11050,japanese,unsalted butter
11050,japanese,almond extract
11050,japanese,water
11050,japanese,baking powder
11050,japanese,kosher salt
11050,japanese,large eggs
8991,vietnamese,garlic
8991,vietnamese,meat
8991,vietnamese,lemongrass
8991,vietnamese,oil
8991,vietnamese,chili powder
26129,italian,green onions
26129,italian,oil
26129,italian,mayonaise
26129,italian,salt
26129,italian,green beans
26129,italian,black olives
26129,italian,carrots
26129,italian,milk
26129,italian,all-purpose flour
26129,italian,spaghetti
29114,mexican,green bell pepper
29114,mexican,salt
29114,mexican,dried oregano
29114,mexican,chile pepper
29114,mexican,pork shoulder
29114,mexican,water
29114,mexican,cooking sherry
29114,mexican,cilantro
29114,mexican,onions
20163,french,water
20163,french,egg yolks
20163,french,corn starch
20163,french,unsalted butter
20163,french,heavy cream
20163,french,sugar
20163,french,egg whites
20163,french,vanilla extract
20163,french,milk
20163,french,dark rum
20163,french,toasted slivered almonds
37639,chinese,brown sugar
37639,chinese,flank steak
37639,chinese,corn starch
37639,chinese,water
37639,chinese,ginger
37639,chinese,soy sauce
37639,chinese,vegetable oil
37639,chinese,green onions
37639,chinese,garlic
3353,italian,flour for dusting
3353,italian,extra-virgin olive oil
3353,italian,pizza doughs
3353,italian,kosher salt
3353,italian,hot water
5753,italian,water
5753,italian,all purpose unbleached flour
5753,italian,large eggs
5753,italian,salt
28229,chinese,eggs
28229,chinese,dried minced onion
28229,chinese,chicken bouillon
28229,chinese,dried parsley
28229,chinese,water
28229,chinese,corn starch
11780,italian,aged balsamic vinegar
11780,italian,parmigiano reggiano cheese
34845,cajun_creole,dark rum
34845,cajun_creole,vanilla ice cream
34845,cajun_creole,cinnamon
34845,cajun_creole,brown sugar
34845,cajun_creole,banana liqueur
34845,cajun_creole,bananas
34845,cajun_creole,butter
31302,southern_us,yellow corn meal
31302,southern_us,curry powder
31302,southern_us,all-purpose flour
31302,southern_us,mayonaise
31302,southern_us,whole milk
31302,southern_us,tomatoes
31302,southern_us,olive oil
31302,southern_us,fresh lemon juice
31302,southern_us,catfish fillets
31302,southern_us,baguette
31302,southern_us,lettuce leaves
31368,japanese,boneless chicken skinless thigh
31368,japanese,sugar
31368,japanese,vegetable oil
31368,japanese,soy sauce
31368,japanese,scallions
31368,japanese,sake
31368,japanese,mirin
46787,italian,parsley
46787,italian,plum tomatoes
46787,italian,pasta
46787,italian,garlic
46787,italian,red pepper flakes
46787,italian,olive oil
46787,italian,salt
7548,italian,fontina
7548,italian,extra-virgin olive oil
7548,italian,ground black pepper
7548,italian,garlic cloves
7548,italian,prosciutto
7548,italian,pizza doughs
7548,italian,baby arugula
16324,japanese,soy sauce
16324,japanese,mirin
16324,japanese,rice vinegar
16324,japanese,sesame seeds
16324,japanese,napa cabbage
16324,japanese,scallions
16324,japanese,olive oil
16324,japanese,Sriracha
16324,japanese,soba noodles
16324,japanese,shiitake
16324,japanese,garlic
16324,japanese,toasted sesame oil
8072,british,kosher salt
8072,british,vegetable oil
8072,british,merlot
8072,british,horseradish
8072,british,parsley leaves
8072,british,portabello mushroom
8072,british,pearl onions
8072,british,rib roast
8072,british,carrots
8072,british,celery ribs
8072,british,veal
8072,british,red currant jelly
38413,thai,white bread
38413,thai,vegetable oil
38413,thai,Thai fish sauce
38413,thai,garlic powder
38413,thai,ground pork
38413,thai,white pepper
38413,thai,cilantro
38413,thai,medium shrimp
38413,thai,large eggs
38413,thai,scallions
24567,chinese,sugar
24567,chinese,vegetable oil
24567,chinese,gyoza wrappers
24567,chinese,corn starch
24567,chinese,frozen chopped spinach
24567,chinese,black pepper
24567,chinese,garlic
24567,chinese,scallions
24567,chinese,soy sauce
24567,chinese,ginger
24567,chinese,dried shiitake mushrooms
24567,chinese,toasted sesame oil
24567,chinese,frozen shelled edamame
24567,chinese,flour
24567,chinese,salt
24567,chinese,carrots
5746,southern_us,boneless chicken breast
5746,southern_us,chicken broth
5746,southern_us,onions
5746,southern_us,biscuits
5746,southern_us,frozen mixed vegetables
5746,southern_us,cream of chicken soup
5391,southern_us,chicken broth
5391,southern_us,pepper
5391,southern_us,butter
5391,southern_us,onions
5391,southern_us,cheddar cheese
5391,southern_us,broccoli florets
5391,southern_us,ham
5391,southern_us,cream
5391,southern_us,green onions
5391,southern_us,celery
5391,southern_us,fresh corn
5391,southern_us,potatoes
5391,southern_us,salt
13509,irish,russet
13509,irish,butter
13509,irish,milk
13509,irish,scallions
13509,irish,green cabbage
13509,irish,sea salt
13509,irish,ground black pepper
4991,mexican,Alfredo sauce
4991,mexican,chopped cilantro
4991,mexican,water
4991,mexican,corn tortillas
4991,mexican,shredded Monterey Jack cheese
4991,mexican,extra-lean ground beef
4991,mexican,chipotle peppers
4991,mexican,vegetable oil
4991,mexican,Country Crock® Spread
41754,italian,salt
41754,italian,white sugar
41754,italian,brandy
41754,italian,ground almonds
41754,italian,shortening
41754,italian,all-purpose flour
41754,italian,lemon zest
41754,italian,fresh lemon juice
37533,italian,baguette
37533,italian,chopped fresh chives
37533,italian,pear nectar
37533,italian,sugar
37533,italian,crumbled blue cheese
37533,italian,shallots
37533,italian,chopped pecans
37533,italian,olive oil
37533,italian,bosc pears
37533,italian,salt
37533,italian,cider vinegar
37533,italian,dried apricot
37533,italian,chopped fresh thyme
37533,italian,cinnamon sticks
15494,southern_us,vanilla ice cream
15494,southern_us,dark rum
15494,southern_us,peaches
15494,southern_us,ground cinnamon
15494,southern_us,unsalted butter
15494,southern_us,golden brown sugar
15494,southern_us,vanilla extract
18535,filipino,olive oil
18535,filipino,salt
18535,filipino,large tomato
18535,filipino,bitter melon
18535,filipino,ground black pepper
18535,filipino,soy sauce
18535,filipino,large eggs
13325,southern_us,granny smith apples
13325,southern_us,ground nutmeg
13325,southern_us,grated lemon zest
13325,southern_us,sugar
13325,southern_us,water
13325,southern_us,raisins
13325,southern_us,ground cinnamon
13325,southern_us,ground cloves
13325,southern_us,golden raisins
13325,southern_us,fresh lemon juice
13325,southern_us,firmly packed brown sugar
13325,southern_us,cider vinegar
13325,southern_us,green tomatoes
13325,southern_us,grated orange
48684,brazilian,linguica
48684,brazilian,ground black pepper
48684,brazilian,beef rib short
48684,brazilian,dried black beans
48684,brazilian,pork chops
48684,brazilian,boneless pork loin
48684,brazilian,onions
48684,brazilian,olive oil
48684,brazilian,bacon
48684,brazilian,garlic cloves
48684,brazilian,chicken stock
48684,brazilian,stewing beef
48684,brazilian,salt
48684,brazilian,carne seca
15156,mexican,fennel seeds
15156,mexican,water
15156,mexican,salsa verde
15156,mexican,peeled fresh ginger
15156,mexican,chopped celery
15156,mexican,carrots
15156,mexican,boneless skinless chicken breast halves
15156,mexican,baby bok choy
15156,mexican,olive oil
15156,mexican,radishes
15156,mexican,kohlrabi
15156,mexican,chopped onion
15156,mexican,fresh lime juice
15156,mexican,ground turmeric
15156,mexican,fresh basil
15156,mexican,fresh cilantro
15156,mexican,ground black pepper
15156,mexican,shallots
15156,mexican,salt
15156,mexican,flat leaf parsley
15156,mexican,serrano chile
15156,mexican,fat free less sodium chicken broth
15156,mexican,coriander seeds
15156,mexican,leeks
15156,mexican,fresh tarragon
15156,mexican,garlic cloves
15156,mexican,bay leaf
15156,mexican,ground cumin
3283,cajun_creole,tilapia fillets
3283,cajun_creole,unsalted butter
3283,cajun_creole,celery salt
3283,cajun_creole,garlic powder
3283,cajun_creole,dried thyme
3283,cajun_creole,paprika
3283,cajun_creole,pepper
3283,cajun_creole,cayenne
40046,italian,fettucine
40046,italian,roasted red peppers
40046,italian,garlic cloves
40046,italian,fat free less sodium chicken broth
40046,italian,bacon slices
40046,italian,fresh parmesan cheese
40046,italian,salt
40046,italian,black pepper
40046,italian,green peas
40046,italian,onions
6495,thai,tomato paste
6495,thai,curry powder
6495,thai,green onions
6495,thai,yellow onion
6495,thai,coconut milk
6495,thai,yellow mustard seeds
6495,thai,peanuts
6495,thai,vegetable oil
6495,thai,garlic cloves
6495,thai,ground turmeric
6495,thai,pineapple chunks
6495,thai,lime juice
6495,thai,boneless skinless chicken breasts
6495,thai,cumin seed
6495,thai,chopped cilantro
6495,thai,ground ginger
6495,thai,soy sauce
6495,thai,coriander seeds
6495,thai,chicken stock cubes
6495,thai,red bell pepper
40897,italian,bacon
40897,italian,green cauliflower
40897,italian,broccoli
40897,italian,bread crumb fresh
40897,italian,extra-virgin olive oil
40897,italian,large garlic cloves
40897,italian,orecchiette
13330,french,chopped fresh chives
13330,french,fresh parsley
13330,french,plain yogurt
13330,french,goat cheese
13330,french,fresh basil
13330,french,salt
13330,french,olive oil
13330,french,freshly ground pepper
34398,greek,crushed garlic
34398,greek,greek style plain yogurt
34398,greek,chives
34398,greek,cucumber
34398,greek,salt
4214,italian,olive oil
4214,italian,plums
4214,italian,grated lemon peel
4214,italian,balsamic vinegar
4214,italian,shredded mozzarella cheese
4214,italian,boneless skinless chicken breasts
4214,italian,salt
4214,italian,italian seasoning
4214,italian,linguine
4214,italian,fresh basil leaves
4135,chinese,eggs
4135,chinese,chili paste
4135,chinese,garlic
4135,chinese,cooked white rice
4135,chinese,kosher salt
4135,chinese,bacon
4135,chinese,scallions
4135,chinese,frozen peas
4135,chinese,soy sauce
4135,chinese,vegetable oil
4135,chinese,cilantro leaves
4135,chinese,onions
4135,chinese,ground black pepper
4135,chinese,ginger
4135,chinese,toasted sesame oil
18586,cajun_creole,chopped fresh thyme
18586,cajun_creole,red bell pepper
18586,cajun_creole,andouille sausage
18586,cajun_creole,cajun seasoning
18586,cajun_creole,large shrimp
18586,cajun_creole,creole mustard
18586,cajun_creole,red wine vinegar
18586,cajun_creole,onions
18586,cajun_creole,vegetable oil
18586,cajun_creole,low salt chicken broth
16453,indian,water
16453,indian,salt
16453,indian,boiling potatoes
16453,indian,frozen chopped spinach
16453,indian,jalapeno chilies
16453,indian,carrots
16453,indian,fresh ginger
16453,indian,ground coriander
16453,indian,ground cumin
16453,indian,tumeric
16453,indian,butter
16453,indian,green split peas
32851,mexican,chopped tomatoes
32851,mexican,ground beef
32851,mexican,refried beans
32851,mexican,crescent rolls
32851,mexican,shredded cheddar cheese
32851,mexican,sliced black olives
32851,mexican,taco seasoning mix
32851,mexican,green onions
28380,moroccan,dried plum
28380,moroccan,fat free less sodium chicken broth
28380,moroccan,salt
28380,moroccan,couscous
28380,moroccan,pitted kalamata olives
28380,moroccan,peeled fresh ginger
28380,moroccan,chopped onion
28380,moroccan,ground turmeric
28380,moroccan,ground cinnamon
28380,moroccan,olive oil
28380,moroccan,grated lemon zest
28380,moroccan,chopped cilantro fresh
28380,moroccan,fennel seeds
28380,moroccan,boneless chicken skinless thigh
28380,moroccan,apricot halves
28380,moroccan,garlic cloves
28380,moroccan,ground cumin
37656,russian,ground cloves
37656,russian,granulated sugar
37656,russian,all-purpose flour
37656,russian,walnut halves
37656,russian,unsalted butter
37656,russian,baking powder
37656,russian,whole almonds
37656,russian,superfine sugar
37656,russian,baking spray
37656,russian,pure vanilla extract
37656,russian,kosher salt
37656,russian,large eggs
38852,mexican,lettuce
38852,mexican,green onions
38852,mexican,chopped onion
38852,mexican,corn
38852,mexican,cilantro
38852,mexican,red chili peppers
38852,mexican,lime wedges
38852,mexican,pork roast
38852,mexican,diced green chilies
38852,mexican,cheese
45163,thai,chile paste
45163,thai,yellow bell pepper
45163,thai,oyster sauce
45163,thai,soy sauce
45163,thai,zucchini
45163,thai,yellow onion
45163,thai,boneless skinless chicken breast halves
45163,thai,chicken broth
45163,thai,yellow squash
45163,thai,broccoli
45163,thai,white sugar
45163,thai,ketchup
45163,thai,unsalted cashews
45163,thai,fresh mushrooms
45163,thai,canola oil
36100,french,large egg yolks
36100,french,sugar
36100,french,whole milk
36100,french,water
36100,french,peeled fresh ginger
36100,french,eggs
36100,french,crystallized ginger
33257,italian,celery ribs
33257,italian,olive oil
33257,italian,dry white wine
33257,italian,carrots
33257,italian,onions
33257,italian,pork belly
33257,italian,large eggs
33257,italian,peas
33257,italian,flat leaf parsley
33257,italian,kosher salt
33257,italian,grated parmesan cheese
33257,italian,garlic cloves
33257,italian,bay leaf
33257,italian,black peppercorns
33257,italian,coriander seeds
33257,italian,pecorino romano cheese
33257,italian,low salt chicken broth
33257,italian,spaghetti
25908,brazilian,tomatoes
25908,brazilian,olive oil
25908,brazilian,cheese
25908,brazilian,sherry wine
25908,brazilian,black beans
25908,brazilian,capsicum
25908,brazilian,rice
25908,brazilian,onions
25908,brazilian,stock
25908,brazilian,jalapeno chilies
25908,brazilian,salsa
25908,brazilian,sour cream
25908,brazilian,lime
25908,brazilian,cilantro
25908,brazilian,garlic cloves
25908,brazilian,oregano
48566,irish,color food green
48566,irish,fudge brownie mix
48566,irish,eggs
48566,irish,all-purpose flour
48566,irish,vanilla
48566,irish,sugar
48566,irish,cream cheese
6380,indian,fennel seeds
6380,indian,grated coconut
6380,indian,cumin seed
6380,indian,chopped cilantro fresh
6380,indian,red chili peppers
6380,indian,purple onion
6380,indian,nigella seeds
6380,indian,sugar
6380,indian,vegetable oil
6380,indian,mustard seeds
6380,indian,brussels sprouts
6380,indian,kosher salt
6380,indian,fresh lemon juice
6380,indian,ground turmeric
4697,italian,fresh basil
4697,italian,butter
4697,italian,fontina cheese
4697,italian,boneless chicken breast halves
4697,italian,prosciutto
4697,italian,low salt chicken broth
4697,italian,marsala wine
4697,italian,herb cheese
43750,japanese,eggs
43750,japanese,grated parmesan cheese
43750,japanese,panko breadcrumbs
43750,japanese,milk
43750,japanese,russet potatoes
43750,japanese,pepper
43750,japanese,green onions
43750,japanese,unsalted butter
43750,japanese,salt
32905,cajun_creole,green olives
32905,cajun_creole,provolone cheese
32905,cajun_creole,dried oregano
32905,cajun_creole,salami
32905,cajun_creole,crusty rolls
32905,cajun_creole,garlic
32905,cajun_creole,fresh parsley
32905,cajun_creole,olive oil
32905,cajun_creole,sliced ham
15151,mexican,beef stock
15151,mexican,vidalia onion
15151,mexican,garlic cloves
15151,mexican,tomatoes
15151,mexican,rice
15151,mexican,water
28701,moroccan,ground cinnamon
28701,moroccan,curry powder
28701,moroccan,peeled fresh ginger
28701,moroccan,vegetable broth
28701,moroccan,ground allspice
28701,moroccan,ground turmeric
28701,moroccan,turnips
28701,moroccan,parsnips
28701,moroccan,dried apricot
28701,moroccan,diced tomatoes
28701,moroccan,grated lemon zest
28701,moroccan,carrots
28701,moroccan,green cabbage
28701,moroccan,black pepper
28701,moroccan,sweet potatoes
28701,moroccan,paprika
28701,moroccan,chopped onion
28701,moroccan,couscous
28701,moroccan,dried lentils
28701,moroccan,olive oil
28701,moroccan,ground red pepper
28701,moroccan,salt
28701,moroccan,fresh lemon juice
28701,moroccan,ground cumin
23784,southern_us,ground black pepper
23784,southern_us,yoghurt
23784,southern_us,plums
23784,southern_us,large egg yolks
23784,southern_us,unsalted butter
23784,southern_us,vanilla extract
23784,southern_us,all-purpose flour
23784,southern_us,ground cinnamon
23784,southern_us,peaches
23784,southern_us,baking powder
23784,southern_us,salt
23784,southern_us,baking soda
23784,southern_us,half & half
23784,southern_us,granulated white sugar
23784,southern_us,bing cherries
10971,spanish,water
10971,spanish,garlic cloves
10971,spanish,extra-virgin olive oil
10971,spanish,onions
10971,spanish,cannellini beans
10971,spanish,smoked paprika
10971,spanish,spinach
10971,spanish,oil
47753,italian,olive oil
47753,italian,boneless skinless chicken breasts
47753,italian,salt
47753,italian,fresh rosemary
47753,italian,ground black pepper
47753,italian,balsamic vinegar
47753,italian,dried oregano
47753,italian,fennel seeds
47753,italian,garlic powder
47753,italian,shallots
47753,italian,red bell pepper
47753,italian,fat free less sodium chicken broth
47753,italian,cooking spray
47753,italian,yellow bell pepper
37355,italian,water
37355,italian,red bell pepper
37355,italian,wish-bone light country italian dressing
37355,italian,flat leaf parsley
37355,italian,quinoa
37355,italian,white mushrooms
37355,italian,zucchini
37355,italian,sliced green onions
44501,thai,granulated sugar
44501,thai,coconut milk
44501,thai,salt
44501,thai,pandanus leaf
44501,thai,mango
44501,thai,water
44501,thai,thai jasmine rice
41817,italian,finely chopped onion
41817,italian,butter
41817,italian,arborio rice
41817,italian,butternut squash
41817,italian,pancetta
41817,italian,grated parmesan cheese
41817,italian,low salt chicken broth
41817,italian,olive oil
41817,italian,dry white wine
41475,chinese,ketchup
41475,chinese,mushrooms
41475,chinese,dark sesame oil
41475,chinese,iceberg lettuce
41475,chinese,sugar
41475,chinese,dijon mustard
41475,chinese,rice vinegar
41475,chinese,lemon juice
41475,chinese,brown sugar
41475,chinese,olive oil
41475,chinese,boneless skinless chicken breasts
41475,chinese,garlic cloves
41475,chinese,soy sauce
41475,chinese,water chestnuts
41475,chinese,yellow onion
41475,chinese,hot water
47612,mexican,avocado
47612,mexican,worcestershire sauce
47612,mexican,skirt steak
47612,mexican,lime
47612,mexican,orange juice
47612,mexican,garlic powder
47612,mexican,corn tortillas
47612,mexican,white onion
47612,mexican,cilantro
47612,mexican,ground cumin
28804,mexican,white onion
28804,mexican,tomatoes
28804,mexican,knorr garlic minicub
28804,mexican,lime juice
28804,mexican,serrano chilies
28804,mexican,chopped cilantro fresh
20498,italian,pistachios
20498,italian,strawberry ice cream
20498,italian,chocolate ice cream
9612,brazilian,chili
9612,brazilian,lamb chops
9612,brazilian,onions
9612,brazilian,black beans
9612,brazilian,bay leaves
9612,brazilian,garlic cloves
9612,brazilian,chorizo sausage
9612,brazilian,tomatoes
9612,brazilian,pork chops
9612,brazilian,allspice berries
9612,brazilian,dried oregano
9612,brazilian,smoked bacon
9612,brazilian,parsley
9612,brazilian,carrots
19302,mexican,bell pepper
19302,mexican,chopped onion
19302,mexican,tomato sauce
19302,mexican,cheese
19302,mexican,chopped cilantro
19302,mexican,pecans
19302,mexican,raisins
19302,mexican,garlic cloves
19302,mexican,beef
19302,mexican,shells
19302,mexican,cumin
40859,italian,bread
40859,italian,pizza sauce
40859,italian,cheddar cheese
40859,italian,ground meat
40859,italian,angel hair
40859,italian,veggies
40859,italian,pasta sauce
40859,italian,pepperoni
15721,southern_us,honey
15721,southern_us,purple onion
15721,southern_us,apple cider vinegar
15721,southern_us,toasted slivered almonds
15721,southern_us,broccoli florets
15721,southern_us,salt
15721,southern_us,mayonaise
15721,southern_us,bacon
15721,southern_us,frozen peas
9694,brazilian,bee pollen
9694,brazilian,açai
9694,brazilian,honey
9694,brazilian,almond milk
9694,brazilian,bananas
27084,cajun_creole,ground black pepper
27084,cajun_creole,paprika
27084,cajun_creole,fennel seeds
27084,cajun_creole,red pepper flakes
27084,cajun_creole,cayenne pepper
27084,cajun_creole,Alexia Waffle Fries
27084,cajun_creole,onion flakes
27084,cajun_creole,garlic powder
27084,cajun_creole,sea salt
27084,cajun_creole,oregano
46347,korean,garlic
46347,korean,spring onions
46347,korean,beansprouts
46347,korean,salt
46347,korean,sesame oil
46347,korean,toasted sesame seeds
25291,vietnamese,white vinegar
25291,vietnamese,lime
25291,vietnamese,fish sauce
25291,vietnamese,thai chile
25291,vietnamese,sugar
25291,vietnamese,garlic
25291,vietnamese,warm water
16383,french,semisweet chocolate
16383,french,1% low-fat milk
